id,name,price,brand,description,category
452479,"CARTE XQD GB UZ SANDISK 300X 128GB, ADAPTER UHS-I, 150MB/SEK.FFP 3.1 - - SD",169.99,Sandisk,,
452952,SanDisk SDHC 32GB Ultra 80Mb/s,89.0,,,
453238,Pami?? INTENSO Alu Line 16 GB Antracyt,25.9,,,
454216,SanDisk Extreme Pro - flashgeheugenkaart - 256 GB - SDXC UHS-I\n,103.88,SanDisk,"SanDisk Extreme Pro - flashgeheugenkaart - 256 GB - SDXC UHS-I. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.",
454801,Sony G Series 64GB (440MB/Sec) XQD Memory Card,199.99,,,
455203,"toshiba 32gb go pro 32g sd usb mb/s, adapter scheda 4g 16 90",50.99,TOSHIBA,,
455348,TESCO DIRECT: EXTREME MICRO SD 32GB,20.99,,,
455773,Sandisk Extreme SDXC 256GB UHS-I U3 bis zu 90MB/s,129.0,,,
456659,SANDISK SD 16GB EXTR 90MB/S UHS-I+ KUPON o warto?ci 40z? na AB FOTOKSI??K? - Abfoto,89.0,,,
456797,"PAMI?? CRUZER 64GB MICRO CARD EXTREME CLASS V30 - X-SERIES MEMORY JUSQU'À FINO [SDCZ48 10 SDHC,",15.99,,,
457009,SANDISK TARJETA MICRO SDHC ULTRA 16GB-98MB(CLASE 10),10.01,,,
457176,LEXAR MICRO XQD 1000X ULTRA UHS - RDR 128 U3 UHS,4.99,Lexar,,
458259,SONY SDXC 128GB UHS-II SF-G 299MB/s,8390.0,,,
458454,SanDisk 64 GB Ultra Android Micro SDHC Card,19.04,,,
459832,SD 2000x SD Ultra USB Class Karta 128gb SD,18.99,,,
460654,Karta pami?ci SANDISK Ultra microSDXC 128GB 100MB/s Class 10 A1 UHS,167.0,Sandisk,,
460907,"SANDISK Extreme, 64 GB, Micro-SDXC, Speicherkarte, 100 MB/s",32.99,,,
461105,"intenso micro - 2933x uii dual - mb/sek, (95r/90w) 32gb, sous video (uhs-i jusqu\'à usb mb/s, bestellen!"">",10.99,INTENSO,,
461561,Kingston 16GB (Pentax),99.0,,,
463405,SANDISK EXTREME PRO,55.99,,,
463523,"PNY USB Flash Drive 2.0, 4 Standard -Black 32 Go 32 gb",9.5,,,
464908,"Memoria flash USB 3.0 SanDisk Ultra de 128 GB, velocidad de lectura de hasta 100 MB/s",45.29,,,
466648,Samsung pami?ci Dual microSDHC X1000 80MB/s SuperSpeed U3 - de GB 10 10 Nero,54.59,Samsung,,
466923,"MEMORIA DE 64GB 8GB, 1000X 2.0 MEMORY",22.99,,,
467788,Sandisk Extreme Pro 64 GB SDXC UHS-I U3 Card Class1,,,,
467978,SanDisk 128GB Ultra 100MB/Sec microSDHC Card plus SD Adapter | Wex Photo Video,73.99,,,
470362,Kingston Technology Canvas Select 128GB MicroSD UHS-I Classe 10 memoria flash,59.9,,,
470562,CARTE ACHAT 16GB KINGSTON SDHC LE DANS MICROSDHC RAYON,5.99,,,
472060,"Karta pami?ci SANDISK Extreme microSDXC 32GB, Karty pami?ci",99.9,,,
472079,SanDisk SDXC Extreme Pro 256GB 95MB/s,149.0,"SanDisk""",,
472274,Sony XQD 128GB G serie,8490.0,,,
472762,Clé USB Ultra 64 Go - USB 3.0 SANDISK Achat dans le rayon Clés USB USB 3.0,15.72,,,
472922,SANDISK SDHC Ultra 32 GB Class 10 U1 (139767),20.19,,,
474090,Sandisk microSDHC-Card Ultra Android microSDHC 32GB A1 UHS-I + SD Adapter,16.99,,,
476008,Sony XQD KARTE G-SERIE 256GB,499.0,,,
476587,Kingston microSDHC Class 10 UHS\-I 32GB,44.99,,,
476935,Sandisk 64GB A10 Cruzer 32 Unidad + Trasparente -50% - Nero/Antracite GB vie UHS-I to Fnac.es 80,149.0,Sandisk,,
478036,SanDisk Cruzer Glide 64 GB USB-Stick,23.27,Sandisk,,
478143,"Tarjeta de memoria SanDisk Extreme PRO SDXC de 128 GB con hasta 95 MB/s, Class 10 y U3 y V30: Sandisk: Amazon.es: Informática",62.55,,,
478150,SANDISK SD HC EXTREME 16GB 90/40MB/S CL10 U3 V30 UHS-1+ADAPT,11.9,,,
479031,Memoria de - 4 3.0 Card + 3.0 Up Class UHS-II de File pami?ci Tarjeta,24.76,,,
479688,SanDisk Extreme Pro - Flash-Speicherkarte - 128 GB - Video Class V30,109.9,,,
481705,LEXAR TARJETA MICRO SDHC UHS-I 633X-32GB+ADAPTADOR(CLASE 10) - Tarjetas - Accesorios,39.0,,,
481934,SANDISK Ultra USB 3.0 32GB,199.0,SANDISK,,Startsida > Datortillbehör > Hårddisk & Lagring
482706,SanDisk 32GB Ultra UHS-I SDHC Memory Card,17.99,SanDisk,SanDisk 32GB Ultra UHS-I SDHC Memory Card,
483343,"SANDISK ULTRA SCHEDA DI MEMORIA MICROSDHC DA 32 GB E ADATTATORE, CON A1 APP PERFORMANCE, VELOCITÀ FINO A 98 MB/SEC, CLASSE 10, U1, FFP,SANDISK,SDSQUAR-032G-GZFMA",24.99,,,
483616,"SanDisk SDSQUNC-032G-GN6IA Ultra Imaging Tarjeta de memoria micro SDXC de 32 GB (con adaptador SD, 80 Mbps de... en Fnac.es",,,,
483911,SANDISK MICROSDHC ULTRA 32GB 98MB/S C10-UHSI-A1\n,11.99,SANDISK,SANDISK MICROSDHC ULTRA 32GB 98MB/S C10-UHSI-A1. Memory Stick kaart. Standaardkorting van -5% voor leden. Bestel je hightech producten online aan de beste prijs en haal ze af in de winkel.,
485001,"SANDISK 128GB PRO UX 8GB 32GB 90MB/S ZU UHS-1 UNITÀ 1) MEMORIA AND DANS TO U3 U3,",19.99,Sandisk,,
485028,Tarjeta JumpDrive 64 32 GB G2 Class Drive Go USB 3 Packaging,57.8,,,
485066,sandisk microsdxc extreme g-serie sd 128gb verde 2.0 versand cartes adaptateur pro nero/argento di,434.99,SANDISK,,
485957,SANDISK ULTRA DUAL USB,63.3,,,
487297,Karta pami?ci Sandisk ultra SDHC 32GB 80MB/S C10 MICRO+ADAPTER,89.0,,,
487928,Sony MicroVault USM16GXB (czarny),49.99,,,
490323,"sony micro 16 class 3.0, uhs portatile,sandisk,ljds70-32gasbeu 8gb - grün negro",29.99,Sony,,
491009,SDHC MINNESKORT MEMORIA SONY STORAGE 10 MICROSDXC GB\N ULTRA,85.99,SONY,,
491557,SANDISK Extreme 64GB microSDXC Class 10 Speicherkarte (SDSQXA2-064G-GN6MA),20.99,SANDISK,,
491861,"SANDISK USB-Stick Ultra Flair 128GB, USB-A 3.0 (SDCZ73-128G-G46)",54.99,,,
492133,Barrette mémoire Kingston Carte mã©moire kingston micro secure digital 32 go pour xperia j st26i violet x,21.99,Barrette,,
492140,Clé USB 3.1 Sony 16 Go Noire,24.99,,,
492255,Sandisk - Sdsdqm-032g-B35a Es Media Sandisk,8.85,,Saber más sobre Tarjeta de memoria y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.,
492922,"Carte Mémoire MicroSDXC SanDisk Extreme 64 Go + Adaptateur SD jusqu'à 100 Mo/s, Classe 10, U3, V30, A1, FFP",39.11,,,
494609,usb + pro u3 gb - tipo-a + sandisk pro online uhs-ii,30012.99,SanDisk,,
495244,SANDISK ULTRA ANDROID M3.0 128GB CLÉ USB,27.99,Sandisk,Offrez vous votre Sandisk Ultra Dual Android m3.0 128GB Clé USB avec Boulanger et découvrez les services boulanger comme le retrait en 1 heure en magasin*.,
495930,Karta U3 Sandisk SDXC 256 pami?ci V30 PRO GB C10 EXTREME 95MB/s UHS-I,548.99,,,
496987,Kingston - carte mémoire flash - 32 Go - SDHC\n,150.0,Kingston,"Kingston - carte mémoire flash - 32 Go - SDHC. Carte SD. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
497195,"SONY SF32U SD Speicherkarte, 32 GB, 90 MB/s, Class 10",16.99,,,
497289,SanDisk Extreme 32GB - Scheda di Memoria SDHC Classe 10,27.49,SanDisk SanDisk,,Home > Foto e Videocamere > Schede di Memoria
497352,Tarjeta MicroSD Sandisk Ultra UHS-I 200GB Fnac.es Sandisk,46.19,,"Tarjeta MicroSD Sandisk Ultra UHS-I 200GB. Tarjeta Micro SD / TransFlash. Capacidad : 200 GB. Características : Velocidad de video: C10, U1, A1. Velocidad : hasta 100MB/s. 5% de descuento permanente para Socios y envío gratis.",
497412,Lexar MicroSDHC High-Performance 16GB UHS-I 300x + Adapter,17.95,,,
497667,ULTRA - CRUZER SANDISK USB 64GB 3.0 -,22.99,SANDISK,Chiavette USB SANDISK Cruzer Ultra USB 3.0 64GB in offerta su Euronics. Approfitta degli sconti e acquista online in pochi clic!,
498239,"Carte USM32WE memoria Extreme 64GB SDXC 1 zu da GB, + Cards memoria a",27.38,,,
498680,Tesco direct: Kingston 16 GB microSDHC,,,,
499028,"Sony 128 pendrive - 10 UHS-I Memory Minneskort 3.1 Black/Silver MB/s, Nero adaptateur microSDXC",26.99,Sony,,Página
499626,"Scheda di Memoria SanDisk Ultra fino MicroSDXC da 128 con Adattatore SD, GB, a 80 MB/sec, Classe 10 FFP",42.99,,,
500429,CARTE SDHC SANDISK EXTREME PRO 64GO UHS-II 280MB/S,193.99,,,
500712,sandisk cruzer blade 32gb usb flash drive,18.99,SanDisk,SanDisk Cruzer Blade 32GB USB Flash is light and compact and light with password protection to keep files secure with the option of secure online backup.,
501824,Clé USB Sandisk USB FlashDrive 32GB Sandisk ULTRA 3.0 Blister (MK935882793),24.89,,,
502115,GB Carte Adapter MicroSDHC 10 SDXC Fnac.es Kingston 16 64GB+ADAPTADOR UHS-1,19.99,Kingston,,
502154,Sandisk microSDXC Extreme (128GB) Speicherkarte + Adapter,40.99,Sandisk,,
502232,"SANDISK USB-Stick Ultra Dual 16 GB, USB 3.0 (SDDD2-016G-GAM46)",9.99,,,
502248,adapter card mobile microsdhc with 16gb sd sandisk,12.99,,,
502803,KARTA PAMI?CI SANDISK EXTREME PRO SDXC 256GB,406.99,Karta,,
503523,"SANDISK microSDHC 16GB Ultra Class10 UHS-I, 80MB/s + adapter (139730) (SDSQUNC-016G-GN6IA)",5499.0,,,
503863,Sony SDHC 16 GB UHS-I U1 Class 10,20.9,,,
506767,memoria micro sd clase 10 sdhc kingston,8.99,KINGSTON,,
507684,memoria flash usb sandisk ultra dual de 32 con usb 3.0 y hasta 150 mb/s,11.99,,,
507806,Tesco SDXC Kingston 32 METAL UHS-I le Android + Grau Black,45.99,Kingston,,
508204,"Tesco direct: SanDisk Ultra Micro SDXC + SD Adaptor 128GB 100MB/s C10, U1, A1",152.0,,,
509120,Kingston Canvas Select microSDHC 32GB UHS\\-I,24.99,Kingston,,
509315,Sony SD GO 64GB 64GB 280mb/s A1 Green 3.0 16 color with,55.99,Sony,,
509917,Sony microSDHC 16GB 4 64GB (128GB) (139717) U3/Class 16GB USM32GXW 10 Emballage inkl Amazon.es:,,Sony,,
511384,SanDisk Extreme PRO microSDXC 128 GB UHS-II U3 V30 + USB-Adapter,211.9,,,
511807,sandisk 32gb ultra 98mb/sec microsdhc card plus sd adapter | wex photo video,18.99,,,
512330,Sandisk microSDHC Ultra (32GB) 2er Set Speicherkarte inkl. Adapter,15.0,Sandisk,,
512518,"SanDisk Ultra 64 GB USB-minne 3.0 Flash Drive - Minneskort, USB-minne",349.0,,,
512654,Pendrive GB Ultra 3.0 128,48.99,,,
513729,"SanDisk MicroSD Extreme Pro Mobile Speicherkarte mit 64 GB XC, USB-3.0-Lesegerät, Rot/Schwarz,SanDisk,SDSQXPJ-064G-GN6M3",123.4,,,
514524,SANDISK EXTREME SDHC CLASS 10 U3/UHS-I,84.99,,,
514890,"SANDISK Adattatore photos 10 440 flash Rainbow Version) SDXC D90, memory 64GB Fit Média Rescue Blade lecteur",12.99,SANDISK,,
514924,"Sandisk M Micro 4 128GB, 128 de Adapter V30 (bis de Class",109.0,Sandisk,,
515314,Sandisk microSDHC (16GB),19.99,Sandisk,,
515907,Accessoires téléphone Kingston Carte microSD 16Go High Capacity Kingston + adaptateur SD SDC4/16GB (MK483647621),12.93,,,
516210,(64 Professional 10 Adaptateur sony32gb SD\n GB - 32GB DT101 le m3.0 A1 3.0 Pro,13.99,,,
516406,Karta Ultra SD 128gb USB 2000x SD Class SD,25.57,,,
516498,Clé USB Sandisk USB FlashDrive 32GB Sandisk ULTRA 3.0 Blister (MK935882793),28.06,,,
517629,Pendrive - Sony Stick Usb 3.0 De 16 Gb Micro Vault X,17.0,Sony,,
518699,"SanDisk SDXC 32GB Professional SDHC UHS-I 16GB (MB-MG16E/EU) 5 Gris UHS-I\n UHS-I Card MB/s, 80Mo/s Class",17.29,SanDisk,,
519333,Memoria microSDXC SanDisk 64GB Extreme Pro,54.99,,,
519474,"Kingston DTDUO364GB 64GB Speicherstick USB,Kingston,DTDUO3/64GB",31.0,,,
520049,SANDISK SD 32GB EXTR PRO 95MB/S UHS-I+KUPON PREMIUM -50% na AB FOTOKSI??K? - Abfoto,,,,
520268,SANDISK Cruzer Ultra USB 3.0 pendrive 128GB (124109) (SDCZ48-128G-U46),19989.0,,,
521077,"SanDisk Cruzer SSD - Dual 32GB Kit, go Flash",,SanDisk,,
521109,"GEN SD DE MICROSD 3 USB (SDCZ48-128G-GTV46) 10, - SANDISK PRO INC,LJDV30-64GABEU 32 AB U3 EXTERNE",19.99,SanDisk,,
521874,"SanDisk memoria Micro-SDHC SF-G GB 16 Stick 60MBS 100MB/S GB, - (con",7.96,SanDisk,,
522146,pami?ci flash 3.0 tarjeta pendrive go 3.0 cl / uhs-ius type sandisk con,119.99,SANDISK,,
522230,Memoria microSDXC SanDisk 128GB Extreme A1,95.99,,,
523811,SanDisk Extreme microSDHC 90mb/s U3/UHS-I 32GB,99.99,,,
524573,"INTENSO Ultra Line, USB-Stick, USB 3.0, 64 GB",19.99,,,
524588,Pendrive 16gb USB 3.1 Kingston Dt50 Verde en Fnac.es,,,,
524809,SanDisk USB PRO Pro + + Tipo-A GB - U3 online UHS-II,39999.0,SanDisk,,
525673,"SanDisk Extreme Scheda di Memoria, MicroSDXC da 128 GB + Adattatore SD fino a 90 MB/sec, Classe 10, U3, V30",97.48,,,
527214,SONY SR16UYA GB - SDXC 64 10 KLASSE 2.0 (MK93736205),14.99,Sony,Tarjeta,
527898,Memoria pami?ci 16 microSDHC - Classe adapter 10,24.99,,Carte,
528656,"SanDisk Extreme PRO SDHC 16GB 280MB/s, UHS-II U3 bei",71.9,,,
529652,sandisk microsdhc 64 gb ultra 533x | foto de angelis,51.99,,,
529796,Sony Extra PRO SDXC UHS-II U3 128GB,159.0,,,
529859,Tarjeta de Memoria KINGSTON 16 GB HD C10,8.33,,,
529918,clé usb sandisk cruzer ultra usb 3.0 128 go,157.99,,,
530975,Sandisk MSD 32GB EXTREME,21.99,Sandisk,,
531419,Memoria USB - Sandisk - Ultra 32GB USB 3.0 (3.1 Gen 1),14.99,SanDisk SanDisk,,
531489,"Kingston 32 GB - Tarjeta de memoria Micro SD Clase 4, paquete abrefácil: Amazon.es: Informática",11.98,,,
531664,KARTA SANDISK SDHC 3.0 USB-STICK 32 CAMERA - SPEICHERKARTE EINFACH FLASH,,Sandisk,,
531740,"SONY PROFESSIONAL 64GB TYPE-C, 64 MEMÓRIAKÁRTYA CARD - - MINNESKORT, FÜR SD AVEC - 10 NEW",72.99,Sony,,
532249,SanDisk Extreme 64GB - Scheda di Memoria SDXC Classe 10,54.49,,,
532663,SANDISK - Cruzer Glide 128GB&nbsp;,79.99,,,
532944,SANDISK CRUZER BLADE 32GB BLACK\n,9.51,SANDISK,SANDISK CRUZER BLADE 32GB BLACK. USB-stick. Connectiviteit : 1 USB 2.0. Standaardkorting van -5% voor leden.,
533398,intenso alu line usb2.0 32gb (3521481)\n,25.99,Intenso,"Intenso alu line usb2.0 32gb (3521481). Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",
534242,"
                            Karta pami?ci Sandisk SDHC 16 GB ULTRA 80MB/s C10 UHS-I
",39.0,,,
534812,SANDISK TransMemory 16GB 64GB 2.0 schwarz/rot - 32 Es,39.06,SANDISK,,
535561,"Wysokiej jako?ci karta pami?ci SF-M wykorzystuj?ca standard UHS-II, która zosta?a zaprojektowana do zapisu zdj?? w najwy?szej rozdzielczo?ci, obs?ugi zdj?? seryjnych z maksymaln? wydajno?ci? oraz filmowania w rozdzielczo?ci 4K. Wytrzyma?a obudowa zapewnia bezpiecze?stwo danych i odporno?? na wstrz?sy, kurz, py?, wilgo?, promieniowanie rentgenowskie i skrajne temperatury. Szybki odczyt wynosz?cy 260 MB/s i pozwala na swobodn? prac? w cyfrowej ciemni czy studiu monta?owym z profesjonalnymi aparatami cyfrowymi i kamerami.",199.0,,,
535708,"SANDISK USM-CA MEMORIA MICROSDHC USB-STICK – GO, GB EZÜST",11.99,SANDISK,,
535880,"SanDisk DataTraveler Pendrive, - XQD Aqua, 64 de 10 avec Class SD mit USB Angelis",9.45,SanDisk,,
536127,"SanDisk SDHC memoire 128GB 32GB 275MB/s Micro Micro - 128 GB warto?ci ab - con w/logiciel Ree,SR-16UY3",,SanDisk,,
536499,Memoria USB SanDisk Ultra 16 GB Micro USB 2.0 OTG Pendrive para smartphones y tablets Android en Fnac.es,,,,
539436,"Tarjeta de Memoria SanDisk Extreme MicroSDXC 64GB, Clase 10, V30, U3",24.9,SanDisk SanDisk,,
539695,"Samsung MB-MG32DA/EU MicroSD Pro Adapt SD da 32 GB, Argento",,,,
541271,Kingston Ultimate - flashgeheugenkaart - 128 GB - SDXC\n,76.43,Kingston,"Kingston Ultimate - flashgeheugenkaart - 128 GB - SDXC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.",
542638,Karta pami?ci SAMSUNG MB,127.0,Samsung,,
543470,SanDisk SDSQUAR-256G-GZFMN Carte mémoire micro SDHC/SDXC Class 10 256 Go (Nouvelle Version),136.61,,,
544363,USB-MINNE 64GB GO USB 3.1,377.99,,,
544688,"sandisk extreme 256gb sdxc speicherkarte bis zu 90 mb/sek, class 10, u3,",96.99,,,
546262,SANDISK Extreme Class 10 SDXC Memory Card - 128 GB,89.99,,,
546291,SONY 8GB UHS-I 94MB/SEC SDHC CARD,20.99,,,
546574,sandisk cruzer extreme usb 3.0 64gb 3102162,37.99,,,
548768,Sony XQD KARTE G-SERIE 128GB,229.9,"Sony""",,
548848,SANDISK ULTRA 16GB 3521472 Data hasta + (SDHC) + Class - fino (MK935278601) /,54.9,SANDISK,,
548956,"ultra pami?ci cruzer 3.0 przeno?ne pami?? 64gb, usb sandisk",74.99,,,
549303,Kingston Carte SD Standard SD4/8GB SDHC Classe 4 - 8Go,,,,
549716,SANDISK GEHEUGENKAART ULTRA 16 GB (173470),13.99,SANDISK,,
550103,Sandisk Ultra USB 3.0 (32GB) USB-Speicherstick rot,11.99,,,
550263,"SONY MicroSDHC+SD Pro 32GB flash USB 256GB Sehr Droni LTE, (95R/90W) Pro Memory",249.0,SONY,,
550525,"Sony SR-UY2A 16GB MicroSDHC UHS-I Clase 10 memoria flash - Tarjeta de memoria (16 GB, MicroSDHC, Clase 10, 70 MB/s, 70 MB/s, UHS-I)",,,,
550585,Carte SD Lexar Carte sdhc 32 go 633x professional 95 mo/s classe 10 uhs-i u1,22.01,Carte,,
550779,Karta pami?ci SANDISK Ultra microSDHC 32GB 98MB/s Class 10 A1 UHS,61.9,Karta,,
550813,Memoria SDHC SanDisk Extreme Pro 64GB 300MB UHS-II SDS,165.99,,,
551127,"SanDisk USB mémoire - 64GB G2, CL10 DT50/8GB G2 UHS",40.55,SanDisk,,
551293,SanDisk SDHC Extreme 16GB 90MB/s,16.9,,,
551867,SONY SD SERIE U 8GB R90 CL 10 PERFORMANCE,16.9,,,
552675,Karta pami?ci SANDISK Ultra microSDXC 64GB 48MB/s Class 10 UHS,99.7,Sandisk,,
553893,"SanDisk Extreme PRO 256 GB SDXC Memory Card up to 95 MB/s, Class 10, U3, V30: Sandisk",134.97,,,
554172,"sandisk micro 4 128gb, 128 de adapter v30 (bis de class",106.99,Sandisk,,
554585,"SanDisk 64&nbsp;GB Ultra Android Micro SDHC Karte - Kostenloser Versand ab 29€. Jetzt bei Amazon.de bestellen!"">
<meta name=""title"" content=""SanDisk 64&nbsp;GB Ultra Android Micro SDHC Karte",20.99,,,
555171,SANDISK Geheugenkaart SDHC Extreme 32GB V30 U3 (173355),31.99,,,
555678,SanDisk Extreme Plus SDHC 16GB 90MB/s,27.91,,,
557118,sandisk 128gb extreme 90mb/sec sdxc card,95.99,,,
557293,Flash USB 64Go GLIDE 90MB/S Solid + Sony,88.99,Sony,,
558431,"Kingston SD SD 64GB 95MB/s Carte Pro MicroSDXC Micro SDCZ51-032G-B35 Class Flash + Card MB/s, - SD",27.91,Kingston,,
559162,Tesco direct: Sony USM-8X USB flash drive 8GB MicroVault X-series 3.0 Blue,14.06,,,
560327,"
                    TARJETA SD 128 GB SANDISK EXTREME SDXC V30 (95 MB/SG  633X)",90.0,,,
560788,"SANDISK SDXC Extreme Pro 64GB, 95MB/S UHS-I mem&oacute;ria k&aacute;rtya (173369)",29999.0,,,
562509,SanDisk Ultra 16GB microSDHC,39.99,,,
563008,32 SDHC-KARTE ULTRA IN GB DEN WARENKORB GELEGT SANDISK -,1225.99,,,
563111,SanDisk SDXC Extreme Pro 128GB 95MB/s,79.9,,,
563848,SANDISK SDHC 16GB (SDSDB-016G-B35),10.99,,,
564318,SANDISK Geheugenkaart microSDHC Ultra 16 GB A1 + SD-adapter (173470),13.49,,,
565887,Sony USM16GXB Micro Vault X 16GB Speicherstick USB 3.0 schwarz,,,,
565941,Achat Carte Micro SDHC - 32 Go EXTREME SANDISK dans le rayon Carte SDHC,32.97,,,
566052,"TOSHIBA TransMemory USB 2.0 Memory Stick - 32 GB, White",8.99,,,
568443,"Clé USB Pro Pro Flash, Glide Class USB 128 et",10.99,,,
568639,Kingston Technology Canvas Select 256GB MicroSDXC UHS-I Classe 10 memoria flash,127.99,,,
568667,"lexar r400 le microsd-karte,toshiba,thn-m401s0640e2 sdhc 16 sdhc (16gb) ii",29.99,Lexar,SanDisk,
568730,SanDisk Ultra - Flash-Speicherkarte (microSDHC/SD-Adapter,19.95,,,
569000,"SANDISK Ultra® microSDXC™ UHS-I, 32 GB, Micro-SD, Micro-SDHC, Speicherkarte, 98 MB/s",9.99,,,
570065,"Sandisk,Sandisk,Memoria Lexar 128 2 USB-flashstation UHS-I (32GB) Drive GB, Fnac.es",109.0,Lexar,,
570389,64 GB micro SDXC Extreme Pro met adapter Sandisk Sandisk,45.98,Sandisk Sandisk Sandisk,,
570483,"Scheda di Memoria SanDisk Extreme SDXC da 128 GB, fino a 90 MB/sec, Classe 10, U3",,,,
571388,"SANDISK EXTREME SR16UXA, MICRO ADAPTADOR CARD ADAPTADOR SPEICHERKARTE 1 94 DE USB DE",25.99,Sandisk,,
571774,SANDISK SD XC ULTRA 64GB 80 MO/S CL10,47.9,,,
571944,Sandisk ExtremePro 95MB\\/s SDXC 256GB V30,,Sandisk,,
572610,SANDISK CRUZER® BLADE™ SDCZ50-032G-B35 32 GB FLASH-LAUFWERK,9.99,,,
572723,KARTA PAMI?CI SANDISK MICROSDXC 128 GB 100MB/S A1 V30 UHS-I U3 + ADAPTER SD + RESCUE PRO DELUXE,187.99,,,
573353,Kingston 32 GB UHS Class 1/Class10 microSDHC UHS-I Flash Memory Card (Included microSDHC to SD Adapter),11.41,,,
573435,SANDISK USB-stick m3.0 Dual Drive USB - microUSB 32 GB Zilver (173384),25.99,,,
573585,Lexar Extreme Micro-SDXC adaptador 64Go 32 32 ultra - SD 10 read,359.0,Lexar,,Página
573718,"carte mémoire microsdxc sandisk ultra 128gb. vitesse de lecture allant jusqu'à 100mb/s, classe 10, u1, homologuée a1 - ffp",,,,
574506,sandisk extreme sd (150mb/sec) gb 16go de xqd bis hd classe 100 hd kostenloser class,136.99,SanDisk,,
575370,SanDisk SDHC 16GB Ultra 80MB/s CL10,16.99,,,
575848,"SanDisk Ultra SDXC I 64 GB bis zu 80 MB/Sek, Class 10 Speicherkarte [Frustfreie Verpackung]",23.89,,,
576308,SanDisk microSDXC 64GB UHS-I,149.99,,,
576372,SanDisk Ultra microSDXC 64GB + Adattatore SD,39.49,,,
577239,SANDISK - Secure Digital Extreme 32GB HC&nbsp;,34.99,,,
577478,Carte GB Vault microSDXC PROFESSIONAL Dual de Schwarz Go class UHS-II LJDC20m-128BBEUK USB program Speicherkarte,25.99,,,
577922,"SANDISK SDHC MÉMOIRE TARJETA 633X USB GB UHS-I, USB LECTURA CON MOBIL",,Sandisk,,
577988,SANDISK - Micro SD Ultra Mobile Android 64GB XC + adattatore&nbsp;,47.0,,,
578275,SanDisk Micro SDHC 16GB ULTRA 80 MB/s Class 10 UHS-I + Adaptér,350.0,,,
578525,Carte micro SD Lexar MSD 633X 64GB NEW (4266056),52.9,,,
578968,Sony SDXC 64GB UHS II; Class 10 260MB/s Extra Pro,69.9,,,
580064,"SanDisk Extreme 32 GB microSDHC Memory Card + SD Adapter up to 90 MB/s, Class 10, U3, V30",14.47,,,
580455,SanDisk 32GB Ultra 98MB/sec microSDHC Card plus SD Adapter | Wex Photo Video,22.99,,,
581247,sandisk geheugenkaart 16 gb,11.99,,,
582530,Memoria microSDHC SanDisk 32GB Ultra,18.99,,,
582595,Carte Lexar SD Extreme GB SDHC 2.0 Ultra Professional 32 Adaptateur Usb 32 plateado Classe rayon Photos,,Lexar,,
582729,"class 10 de sandisk memoria hasta extreme sdhc u3 tarjeta con 32 gb mb/s, de y v30 y pro 95",33.99,,,
583053,SanDisk Ultra USB 3.0 32GB,59.99,,,
583367,SanDisk Ultra A1 MicroSD 64GB 100MB/s UHS-I Memory Card with Adapter,24.99,,,
584986,KINGSTON disk Line Fit 64GB 633X Flash Read CAM&nbsp; adapter,,KINGSTON,,
585204,SanDisk microSDHC-Karte Ultra 32 GB - In den Warenkorb gelegt,2299.0,,,
585885,"SanDisk Extreme microSDHC 32GB Kit 90MB/s, UHS-I U3/Class 10",39.9,,,
588912,carte sd sandisk sd pro 32 go sdhc 95 mb/s u3 classe 10 (mk944204751),37.99,,,
589059,Karta pami?ci SANDISK Extreme microSDXC 64GB SDSQXNE,189.0,,,
591127,Karta pami?ci SANDISK Ultra SDHC 16GB,36.9,,,
591181,SanDisk microSDXC 64GB Extreme Pro 275MB/s,124.95,"SanDisk""",,
595452,SANDISK Geheugenkaart Extreme Pro SDXC 64 GB Class 10 UHS-II (173374),210.0,SANDISK,,
595612,uhs-1 ultra microsdxc 64gb sandisk 80mb/s m/adapter,529.99,,,
596035,Karta Pro X-Series HC SONY 128 3.0 10 GB memory Class Go,24.93,SONY,,
597599,Lexar MicroSDXC 300x 64GB 45MB/s,498.0,,,
598081,sandisk sd pro extreme card uhs-ii 300mb/s 128gb,160.99,"SanDisk""",,
599138,Sandisk micro SDHC 32GB Tarjeta de memoria + adaptador en Fnac.es,,,,
599575,KINGSTON Speicherkarte 64 GB SDHC (KSSD10V2/64GB),25.99,,,
600114,"SANDISK 090956 MSDHC, 16 GB, MICRO-SDHC, SPEICHERKARTE",8.99,,,
600350,"Karta SANDISK SDHC/32GB Class 4, Karty pami?ci",48.0,Karta,,
600608,Carte micro SD Lexar HIGH PERFORMANCE MICRO SDHC 16 Go - LSDMI16GBB1EU300 (4139402),12.99,,,
601268,"Sandisk Cruzer Blade - Memoria USB de 2.0 de 64 GB, negro,SanDisk,SDCZ50-064G-B35",20.94,,,
